R1,R2,R3,R4
1.3875408701300884,0.8076066592834306,0.9101409221251909,0.9338604575288791
0.8893552672229955,0.6423014022661545,0.5837665266466565,0.6215024612371773
0.6473488308282888,0.4373242856362154,0.21771094039039193,0.2191737234722344
-0.4971153000650445,-0.4335874160031022,-0.6636023699749739,-0.4288890292216654
-1.272544967388201,-1.3956428307242839,-1.3368142043104558,-0.9478388216801679
-1.1974381151962892,-1.8282903063418448,-1.721717230349618,-0.8553763578090475
-0.8160479807841634,-0.7395283335755748,-0.9888947439653648,-0.6494671908066385
-0.38391070231348123,-0.2924414002781233,-0.4567180327308911,-0.33422949887809056
-0.09485298573842615,0.01157862296740992,-0.0032130320754944156,-0.1865204761200453
0.398406476163371,0.2505210495317872,0.17404212518747186,0.0007265512753765755
0.8112413988241793,1.002916748050035,1.0158646927651303,0.8028115901892365
1.485980994873031,1.7608802752260764,1.7661985660509543,1.6968786179529658
1.5363063546607751,1.9346991823607897,1.9840299050847503,1.890582609435365
1.274812169981332,1.555707256363867,1.5010030603778204,1.4306780491290523
0.3576591920108309,0.5917731814076944,0.4440993299260247,0.25075035993804407
-0.48606084924173976,-0.31718499789529536,-0.5060503469558562,-0.6511534779252536
-1.094877137008628,-1.22448559996274,-1.2608026586963947,-1.354750297687318
-1.0801900716728818,-1.2907017947398693,-1.4088788547077171,-1.1004904476849844
-1.2962593309744173,-1.4237568901608866,-1.3664483791616706,-1.1683277014020423
-0.531738610927889,-0.6469436826078131,-0.29612772618981703,-0.5693222878803954
-0.055550253400416666,0.03386741101621263,0.5837665266466565,0.017041055135923633
0.5054683178218576,0.6660556940110823,1.0205617735371104,0.6159979151828671
0.697552746428349,0.9616207767544986,1.1096491831865614,0.9541987903370929
0.823084705508424,0.9629941637318598,1.02108311237809,1.0141669065680667
0.8343385312923222,0.9907416656407283,1.1191860837099714,1.070077648059087
0.8945840517427083,0.8998787395480846,0.9896029488494315,0.8150467838792977
0.4802480309917589,0.636452806335012,0.5013556289928458,0.4401371474934897
-0.09566331944618836,0.042699897801466075,-0.23620866297525905,-0.33828065513073563
-1.1910983119821459,-0.791156761213824,-1.1023064008484857,-1.059798372286482
-1.6966478808248824,-1.3159047875984915,-1.5071451805007088,-1.5953439837599472
-0.41442127813109286,-0.8381964927792763,-0.5863644386786911,-0.8613268444098099
-0.11439432379105978,-0.6838961967383328,-0.20321099431531425,-0.4594067715224249
0.34456728016448834,-0.45989904605923626,0.30143487235603933,-0.07872083459061943
0.5753873988195124,-0.07599678238882222,0.668585381688933,0.27056648713032483
1.1683354178380894,0.8823952248244857,1.2770072632095055,0.9304532102063704
1.5878618746591264,1.5911542278302684,1.9136199514994379,1.7539688030116989
1.6377672891953376,1.7332941455532525,2.0510995975201585,2.1488557533981107
1.3315005097341566,1.4427152757520874,1.7874787025071506,1.9778582520448722
0.7031932269816549,0.6786138035807627,0.8660507505993265,1.1064273163931546
-0.3971948980054619,-0.22927799735440432,-0.37648542301600485,-0.24519207704906038
-1.4755215991150867,-1.2844993608150688,-1.627774122520056,-1.545163465121089
-1.67792684058356,-1.2460809256728822,-1.3804054202075127,-1.178743024150609
-0.7833360003000954,-0.6481192415639387,-0.6200342545193344,-0.3835854618012984
-0.3576338158876777,-0.47221309275525225,-0.40349153904848,-0.2350486056990829
-0.21863520457201885,-0.3033871751640041,-0.082752288915034,-0.24264998919549896
0.41691901673599174,0.21965452579066616,0.4004256568415739,-0.19758705025284967
1.2076897150278514,0.9349036703963595,1.0990658706214376,0.49017412502593144
1.4927394983842364,1.15314125635364,1.3398446576043468,0.7919592660432815
1.2556647635957936,0.9911937482125405,1.1825103073304222,0.77009259461965
0.46908853453023996,0.3902355883517169,0.5403872620891789,0.19488337305749143
-0.1574206264848689,-0.2007987574771191,-0.20609600528319194,-0.2337853140996406
-1.0089224643071462,-0.8381964927792763,-0.9207972767937175,-0.7898566154809101
-1.4853790163791711,-1.3201682396198633,-1.1778596673633621,-0.8713087535751788
-1.5134022632449833,-1.1157494017101461,-1.3572433437877183,-1.533955076044594
-0.9055143057877223,-0.9639175068666315,-1.2075086833906459,-1.2323792178324013
-0.4425319295108666,-0.6213479659675238,-0.8743012963974848,-0.4638198259460258
